Participant_ID,Dates,Calories
p12,2020-06-19,1690.929965051171
p12,2020-06-20,1940.696309238511
p12,2020-06-21,1805.8463349222168
p12,2020-06-22,1728.8097433779988
p12,2020-06-23,1692.0090464052607
p12,2020-06-24,1812.189717441824
p12,2020-06-25,1230.5951870071808
p12,2020-06-26,1760.0046602637328
p12,2020-06-27,2009.7710044511698
p12,2020-06-28,1874.9210301351322
p12,2020-06-29,1797.8844385905918
p12,2020-06-30,1761.0837416181216
p12,2020-07-01,1881.2644126554599
p12,2020-07-02,1299.6698822195574
p12,2020-07-03,1829.0793554770364
p12,2020-07-04,2078.845699663829
p12,2020-07-05,1943.9957253480477
p12,2020-07-06,1866.9591338029718
p12,2020-07-07,1830.158436830412
p12,2020-07-08,1950.3391078675584
p12,2020-07-09,1368.744577431593
p12,2020-07-10,1898.154050688857
p12,2020-07-11,2147.920394875492
p12,2020-07-12,2013.0704205588584
p12,2020-07-13,1936.033829015564
p12,2020-07-14,1899.2331320427027
p12,2020-07-15,2019.4138030796573
p12,2020-07-16,1437.8192726436284
p12,2020-07-17,1967.228745900057
p12,2020-07-18,2216.995090087692
p12,2020-07-19,2082.145115771774
p12,2020-07-20,2005.1085242272559
p12,2020-07-21,1968.307827254993
p12,2020-07-22,2088.4884982931662
p12,2020-07-23,1506.893967856346
p12,2020-07-24,2036.303441112619
p12,2020-07-25,2286.069785300351
p12,2020-07-26,2151.2198109836368
p12,2020-07-27,2074.183219440749
p12,2020-07-28,2037.3825224674604
p12,2020-07-29,2157.5631935053925
p12,2020-07-30,1575.968663068382
p12,2020-07-31,2105.378136325181
p12,2020-08-01,2355.1444805130104
p12,2020-08-02,2220.2945061979085
p12,2020-08-03,2143.257914652441
p12,2020-08-04,2106.457217679751
p12,2020-08-05,2226.637888717364
p12,2020-08-06,1645.0433582807582
p12,2020-08-07,2174.452831537743
p12,2020-08-08,2424.2191757246733
p12,2020-08-09,2289.36920140872
p12,2020-08-10,2212.332609864133
p12,2020-08-11,2175.5319128920414
p12,2020-08-12,2295.7125839294627
p12,2020-08-13,1714.1180534934103
p12,2020-08-14,2243.527526748943
p12,2020-08-15,2493.293870938328
p12,2020-08-16,2358.443896621635
p12,2020-08-17,2281.4073050776256
p12,2020-08-18,2244.606608103938
p12,2020-08-19,2364.7872791415616
p12,2020-08-20,1783.1927487057865
p12,2020-08-21,2312.602221962247
p12,2020-08-22,2562.3685661499912
p12,2020-08-23,2427.5185918334982
p12,2020-08-24,2350.4820002891056
p12,2020-08-25,2313.681303316799
p12,2020-08-26,2433.8619743536606
p12,2020-08-27,1852.2674439178222
p12,2020-08-28,2381.6769171740675
p12,2020-08-29,2631.4432613621916
p12,2020-08-30,2496.593287045361
p12,2020-08-31,2419.5566955016975
p12,2020-09-01,2382.7559985285197
p12,2020-09-02,2502.936669565632
p12,2020-09-03,1921.3421391305399
p12,2020-09-04,2450.751612387371
p12,2020-09-05,2700.51795657485
p12,2020-09-06,2565.667982257224
p12,2020-09-07,2488.6313907133904
p12,2020-09-08,2451.8306937413804
p12,2020-09-09,2572.0113647792678
p12,2020-09-10,1990.4168343428505
p12,2020-09-11,2519.8263075999334
p12,2020-09-12,2769.592651787509
p12,2020-09-13,2634.74267747014
p12,2020-09-14,2557.7060859266708
p12,2020-09-15,2520.9053889542415
p12,2020-09-16,2641.0860599913667
p12,2020-09-17,2059.4915295552273
p12,2020-09-18,2588.9010028124953
p12,2020-09-19,2838.667346999172
p12,2020-09-20,2703.817372682307
p12,2020-09-21,2626.7807811383627
p12,2020-09-22,2589.980084165962
p12,2020-09-23,2710.1607552034657
p12,2020-09-24,2128.5662247672626
p12,2020-09-25,2657.9756980229536
p12,2020-09-26,2907.7420422108353
p12,2020-09-27,2772.8920678952218
p12,2020-09-28,2695.8554763509555
p12,2020-09-29,2659.054779378823
p12,2020-09-30,2779.235450415437
p12,2020-10-01,2197.64091997998
p12,2020-10-02,2727.050393236257
p12,2020-10-03,2976.8167374244904
p12,2020-10-04,2841.966763107085
p12,2020-10-05,2764.930171563548
p12,2020-10-06,2728.1294745907194
p12,2020-10-07,2848.310145627663
p12,2020-10-08,2266.7156151920153
p12,2020-10-09,2796.125088448078
p12,2020-10-10,3045.8914326361532
p12,2020-10-11,2911.0414583203046
p12,2020-10-12,2834.00486677614
p12,2020-10-13,2797.20416980358
p12,2020-10-14,2917.3848408411714
p12,2020-10-15,2335.7903104043926
p12,2020-10-16,2865.199783661382
p12,2020-10-17,3114.9661278483536
p12,2020-10-18,2980.1161535321676
p12,2020-10-19,2903.079561987832
p12,2020-10-20,2866.278865015301
p12,2020-10-21,2986.459536053143
p12,2020-10-22,2404.8650056170445
p12,2020-10-23,2934.2744788739437
p12,2020-10-24,3184.040823061012
p12,2020-10-25,3049.190848745083
p12,2020-10-26,2972.1542572013245
p12,2020-10-27,2935.353560228162
p12,2020-10-28,3055.534231265369
p12,2020-10-29,2473.9397008294213
p12,2020-10-30,3003.349174087248
p12,2020-10-31,3253.115518273671
p12,2020-11-01,3118.265543957999
p12,2020-11-02,3041.2289524128046
p12,2020-11-03,3004.428255440452
p12,2020-11-04,3124.6089264773404
p12,2020-11-05,2543.0143960414566
p12,2020-11-06,3072.4238692990675
p12,2020-11-07,3322.1902134848756
p12,2020-11-08,3187.3402391688096
p12,2020-11-09,3110.3036476253974
p12,2020-11-10,3073.502950652349
p12,2020-11-11,3193.683621689439
p12,2020-11-12,2612.0890912541745
p12,2020-11-13,3141.498564510268
p12,2020-11-14,3391.2649086985302
p12,2020-11-15,3256.414934381725
p12,2020-11-16,3179.378342837089
p12,2020-11-17,3142.5776458646396
p12,2020-11-18,3262.758316902948
p12,2020-11-19,2681.16378646621
p12,2020-11-20,3210.5732597228302
p12,2020-11-21,3460.3396039101926
p12,2020-11-22,3325.4896295935882
p12,2020-11-23,3248.4530380505817
p12,2020-11-24,3211.6523410775008
p12,2020-11-25,3331.8330121151744
p12,2020-11-26,2750.238481678245
p12,2020-11-27,3279.647954935392
p12,2020-11-28,3529.414299122852
p12,2020-11-29,3394.5643248068072
p12,2020-11-30,3317.5277332622745
p12,2020-12-01,3280.7270362892205
p12,2020-12-02,3400.9077073271455
p12,2020-12-03,2819.313176890963
p12,2020-12-04,3348.7226501458504
p12,2020-12-05,3598.4889943345147
p12,2020-12-06,3463.6390200186706
p12,2020-12-07,3386.602428473754
p12,2020-12-08,3349.8017315020816
p12,2020-12-09,3469.9824025392445
p12,2020-12-10,2888.3878721032734
p12,2020-12-11,3417.7973453591544
p12,2020-12-12,3667.56368954817
p12,2020-12-13,3532.713715231586
p12,2020-12-14,3455.677123687247
p12,2020-12-15,3418.876426713978
p12,2020-12-16,3539.0570977513435
p12,2020-12-17,2957.4625673156506
p12,2020-12-18,3486.8720405709746
p12,2020-12-19,3736.638384759833
p12,2020-12-20,3601.7884104423965
p12,2020-12-21,3524.751818898939
p12,2020-12-22,3487.9511219268393
p12,2020-12-23,3608.131792963442
p12,2020-12-24,3026.537262527686
p12,2020-12-25,3555.946735784278
p12,2020-12-26,3805.713079972033
p12,2020-12-27,3670.863105655312
p12,2020-12-28,3593.826514111531
p12,2020-12-29,3557.0258171385603
p12,2020-12-30,3677.2064881754136
p12,2020-12-31,3095.611957740679
p12,2021-01-01,3625.021430997582
p12,2021-01-02,3874.7877751846922
p12,2021-01-03,3739.9378008671756
p12,2021-01-04,3662.901209324124
p12,2021-01-05,3626.1005123514205
p12,2021-01-06,3746.281183389176
p12,2021-01-07,3164.6866529527147
p12,2021-01-08,3694.0961262101437
p12,2021-01-09,3943.862470397351
p12,2021-01-10,3809.0124960814474
p12,2021-01-11,3731.9759045365035
p12,2021-01-12,3695.1752075642817
p12,2021-01-13,3815.3558786011486
p12,2021-01-14,3233.7613481650906
p12,2021-01-15,3763.1708214227065
p12,2021-01-16,4012.9371656090134
p12,2021-01-17,3878.0871912922585
p12,2021-01-18,3801.0505997481955
p12,2021-01-19,3764.2499027760023
p12,2021-01-20,3884.4305738132466
p12,2021-01-21,3302.836043377468
p12,2021-01-22,3832.2455166331642
p12,2021-01-23,4082.011860822669
p12,2021-01-24,3947.161886505173
p12,2021-01-25,3870.1252949607883
p12,2021-01-26,3833.3245979888625
p12,2021-01-27,3953.505269026756
p12,2021-01-28,3371.9107385898437
p12,2021-01-29,3901.3202118464687
p12,2021-01-30,4151.086556034332
p12,2021-01-31,4016.236581717037
p12,2021-02-01,3939.1999901733807
p12,2021-02-02,3902.39929320076
p12,2021-02-03,4022.5799642389816
p12,2021-02-04,3440.98543380188
p12,2021-02-05,3970.3949070582885
p12,2021-02-06,4220.161251245535
p12,2021-02-07,4085.311276930256
p12,2021-02-08,4008.2746853859735
p12,2021-02-09,3971.47398841305
p12,2021-02-10,4091.654659450954
p12,2021-02-11,3510.0601290145974
p12,2021-02-12,4039.4696022715934
p12,2021-02-13,4289.235946458195
p12,2021-02-14,4154.385972142119
p12,2021-02-15,4077.349380597665
p12,2021-02-16,4040.54868362534
p12,2021-02-17,4160.729354662925
p12,2021-02-18,3579.1348242269073
p12,2021-02-19,4108.544297484154
p12,2021-02-20,4358.310641670854
p12,2021-02-21,4223.460667355034
p12,2021-02-22,4146.424075811159
p12,2021-02-23,4109.623378837808
p12,2021-02-24,4229.804049875151
p13,2020-04-01,1138.5127671064454
p13,2020-04-02,1834.34306243765
p13,2020-04-03,269.11423917833235
p13,2020-04-04,1722.6912758017968
p13,2020-04-05,1629.760084000025
p13,2020-04-06,1619.4827972952744
p13,2020-04-07,1296.2414063295266
p13,2020-04-08,1223.4900428319747
p13,2020-04-09,1919.3203381634657
p13,2020-04-10,354.0915149043269
p13,2020-04-11,1807.668551529784
p13,2020-04-12,1714.7373597298472
p13,2020-04-13,1704.4600730235775
p13,2020-04-14,1381.2186820563898
p13,2020-04-15,1308.4673185575045
p13,2020-04-16,2004.2976138917936
p13,2020-04-17,439.0687906299961
p13,2020-04-18,1892.6458272541608
p13,2020-04-19,1799.7146354534868
p13,2020-04-20,1789.4373487481164
p13,2020-04-21,1466.1959577827274
p13,2020-04-22,1393.4445942859227
p13,2020-04-23,2089.2748896176095
p13,2020-04-24,524.0460663556653
p13,2020-04-25,1977.6231029821483
p13,2020-04-26,1884.6919111802183
p13,2020-04-27,1874.414624475584
p13,2020-04-28,1551.1732335058987
p13,2020-04-29,1478.4218700085637
p13,2020-04-30,2174.252165341912
p13,2020-05-01,609.0233420823902
p13,2020-05-02,2062.6003787046648
p13,2020-05-03,1969.669186906949
p13,2020-05-04,1959.3919002001228
p13,2020-05-05,1636.1505092364541
p13,2020-05-06,1563.399145736982
p13,2020-05-07,2259.229441067728
p13,2020-05-08,694.0006178080598
p13,2020-05-09,2147.5776544326527
p13,2020-05-10,2054.64646263368
p13,2020-05-11,2044.3691759284259
p13,2020-05-12,1721.1277849596256
p13,2020-05-13,1648.3764214610812
p13,2020-05-14,2344.206716793544
p13,2020-05-15,778.9778935338916
p13,2020-05-16,2232.554930157029
p13,2020-05-17,2139.62373835732
p13,2020-05-18,2129.346451652129
p13,2020-05-19,1806.105060682797
p13,2020-05-20,1733.353697186611
p13,2020-05-21,2429.1839925193594
p13,2020-05-22,863.9551692597233
p13,2020-05-23,2317.532205885016
p13,2020-05-24,2224.601014083501
p13,2020-05-25,2214.3237273804325
p13,2020-05-26,1891.0823364096607
p13,2020-05-27,1818.3309729121409
p13,2020-05-28,2514.1612682461746
p13,2020-05-29,948.9324449862854
p13,2020-05-30,2402.509481613004
p13,2020-05-31,2309.5782898102316
p13,2020-06-01,2299.3010031049716
p13,2020-06-02,1976.0596121365243
p13,2020-06-03,1903.308248640559
p13,2020-06-04,2599.138543973503
p13,2020-06-05,1033.9097207119553
p13,2020-06-06,2487.486757337381
p13,2020-06-07,2394.555565536963
p13,2020-06-08,2384.27827882951
p13,2020-06-09,2061.036887862861
p13,2020-06-10,1988.2855243632
p13,2020-06-11,2684.1158196978063
p13,2020-06-12,1118.8869964377866
p13,2020-06-13,2572.4640330653683
p13,2020-06-14,2479.532841260053
p13,2020-06-15,2469.2555545540486
p13,2020-06-16,2146.0141635860327
p13,2020-06-17,2073.2628000916184
p13,2020-06-18,2769.093095423622
p13,2020-06-19,1203.8642721636184
p13,2020-06-20,2657.4413087878847
p13,2020-06-21,2564.510116989875
p13,2020-06-22,2554.2328302823516
p13,2020-06-23,2230.991439316588
p13,2020-06-24,2158.2400758200365
p13,2020-06-25,2854.07037115195
p13,2020-06-26,1288.8415478894508
p13,2020-06-27,2742.418584514067
p13,2020-06-28,2649.487392713515
p13,2020-06-29,2639.2101060068903
p13,2020-06-30,2315.96871503976
p13,2020-07-01,2243.2173515441355
p13,2020-07-02,2939.0476468777656
p13,2020-07-03,1373.8188236151195
p13,2020-07-04,2827.3958602402486
p13,2020-07-05,2734.4646684371546
p13,2020-07-06,2724.1873817343585
p13,2020-07-07,2400.9459907666237
p13,2020-07-08,2328.1946272696655
p13,2020-07-09,3024.0249226020683
p13,2020-07-10,1458.7960993411139
p13,2020-07-11,2912.373135968236
p13,2020-07-12,2819.441944166977
p13,2020-07-13,2809.1646574588967
p13,2020-07-14,2485.923266493487
p13,2020-07-15,2413.1719029951946
p13,2020-07-16,3109.0021983263705
p13,2020-07-17,1543.7733750675143
p13,2020-07-18,2997.3504116907534
p13,2020-07-19,2904.419219890617
p13,2020-07-20,2894.1419331872003
p13,2020-07-21,2570.9005422203504
p13,2020-07-22,2498.149178722182
p13,2020-07-23,3193.9794740537
p13,2020-07-24,1628.7506507933454
p13,2020-07-25,3082.3276874169346
p13,2020-07-26,2989.3964956173477
p13,2020-07-27,2979.1192089079736
p13,2020-07-28,2655.877817942996
p13,2020-07-29,2583.126454444824
p13,2020-07-30,3278.9567497780026
p13,2020-07-31,1713.727926519178
p13,2020-08-01,3167.3049631431168
p13,2020-08-02,3074.3737713404375
p13,2020-08-03,3064.0964846362776
p13,2020-08-04,2740.855093669859
p13,2020-08-05,2668.1037301732417
p13,2020-08-06,3363.934025503818
p13,2020-08-07,1798.7052022450093
p13,2020-08-08,3252.2822388711047
p13,2020-08-09,3159.3510470702604
p13,2020-08-10,3149.0737603645807
p13,2020-08-11,2825.8323693967227
p13,2020-08-12,2753.0810058987713
p13,2020-08-13,3448.9113012321463
p13,2020-08-14,1883.6824779714098
p13,2020-08-15,3337.2595145954806
p13,2020-08-16,3244.3283227938996
p13,2020-08-17,3234.051036085354
p13,2020-08-18,2910.8096451230595
p13,2020-08-19,2838.058281624302
p13,2020-08-20,3533.888576957962
p13,2020-08-21,1968.659753697079
p13,2020-08-22,3422.236790323468
p13,2020-08-23,3329.3055985206306
p13,2020-08-24,3319.028311816587
p13,2020-08-25,2995.786920846231
p13,2020-08-26,2923.035557349831
p13,2020-08-27,3618.865852682264
p13,2020-08-28,2053.637029423073
p13,2020-08-29,3507.214066045985
p13,2020-08-30,3414.2828742473616
p13,2020-08-31,3404.005587541126
p13,2020-09-01,3080.764196576787
p13,2020-09-02,3008.0128330782495
p13,2020-09-03,3703.8431284095936
p13,2020-09-04,2138.6143051487425
p13,2020-09-05,3592.191341772167
p13,2020-09-06,3499.2601499740927
p13,2020-09-07,3488.982863269429
p13,2020-09-08,3165.741472299958
p13,2020-09-09,3092.9901088023485
p13,2020-09-10,3788.820404136408
p13,2020-09-11,2223.5915808745744
p13,2020-09-12,3677.168617498349
p13,2020-09-13,3584.2374256977323
p13,2020-09-14,3573.9601389931327
p13,2020-09-15,3250.7187480231296
p13,2020-09-16,3177.967384527878
p13,2020-09-17,3873.797679862224
p13,2020-09-18,2308.5688566004055
p13,2020-09-19,3762.1458932263363
p13,2020-09-20,3669.214701427005
p13,2020-09-21,3658.9374147214353
p13,2020-09-22,3335.696023753685
p13,2020-09-23,3262.944660253408
p13,2020-09-24,3958.774955586527
p13,2020-09-25,2393.5461323269683
p13,2020-09-26,3847.1231689543242
p13,2020-09-27,3754.1919771506446
p13,2020-09-28,3743.914690445974
p13,2020-09-29,3420.6732994768563
p13,2020-09-30,3347.921935981826
p13,2020-10-01,4043.752231313855
p13,2020-10-02,2478.5234080526375
p13,2020-10-03,3932.100444678701
p13,2020-10-04,3839.1692528773756
p13,2020-10-05,3828.891966170513
p13,2020-10-06,3505.650575203194
p13,2020-10-07,3432.8992117044672
p13,2020-10-08,4128.729507038158
p13,2020-10-09,2563.5006837786314
p13,2020-10-10,4017.0777204066885
p13,2020-10-11,3924.1465286035564
p13,2020-10-12,3913.8692418950513
p13,2020-10-13,3590.6278509263648
p13,2020-10-14,3517.8764874314547
p13,2020-10-15,4213.706782763975
p13,2020-10-16,2648.477959504302
p13,2020-10-17,4102.054996129205
p13,2020-10-18,4009.123804330288
p13,2020-10-19,3998.8465176233544
p13,2020-10-20,3675.6051266569207
p13,2020-10-21,3602.8537631598733
p13,2020-10-22,4298.684058492302
p13,2020-10-23,2733.455235230133
p13,2020-10-24,4187.032271855387
p13,2020-10-25,4094.101080053927
p13,2020-10-26,4083.823793344129
p13,2020-10-27,3760.5824023800924
p13,2020-10-28,3687.8310388825143
p13,2020-10-29,4383.661334218118
p13,2020-10-30,2818.432510955802
p13,2020-10-31,4272.009547581569
p13,2020-11-01,4179.078355777568
p13,2020-11-02,4168.801069075361
p13,2020-11-03,3845.5596781069557
p13,2020-11-04,3772.808314610932
p13,2020-11-05,4468.638609942421
p13,2020-11-06,2903.409786681797
p13,2020-11-07,4356.986823305891
p13,2020-11-08,4264.05563150739
p13,2020-11-09,4253.7783447999
p13,2020-11-10,3930.536953833293
p13,2020-11-11,3857.785590336462
p13,2020-11-12,4553.615885669749
p13,2020-11-13,2988.3870624081965
p13,2020-11-14,4441.964099030267
p13,2020-11-15,4349.03290723103
p13,2020-11-16,4338.755620528203
p13,2020-11-17,4015.5142295601577
p13,2020-11-18,3942.762866063451
p13,2020-11-19,4638.593161394052
p13,2020-11-20,3073.364338134029
p13,2020-11-21,4526.941374758255
p13,2020-11-22,4434.010182957761
p13,2020-11-23,4423.732896248977
p13,2020-11-24,4100.491505283328
p13,2020-11-25,4027.7401417860906
p13,2020-11-26,4723.570437118355
p13,2020-11-27,3158.3416138598604
p13,2020-11-28,4611.9186504844365
p13,2020-11-29,4518.987458683941
p13,2020-11-30,4508.71017197728
p13,2020-12-01,4185.468781013884
p13,2020-12-02,4112.717417514509
p13,2020-12-03,4808.547712845682
p13,2020-12-04,3243.318889586422
p13,2020-12-05,4696.8959262124245
p13,2020-12-06,4603.9647344106725
p13,2020-12-07,4593.687447708513
p13,2020-12-08,4270.446056737054
p13,2020-12-09,4197.694693240039
p13,2020-12-10,4893.524988572499
p13,2020-12-11,3328.296165312093
p13,2020-12-12,4781.873201936802
p13,2020-12-13,4688.942010134312
p13,2020-12-14,4678.664723429287
p13,2020-12-15,4355.423332463392
p13,2020-12-16,4282.671968965568
p13,2020-12-17,4978.502264298315
p13,2020-12-18,3413.2734410380854
p13,2020-12-19,4866.850477664788
p13,2020-12-20,4773.9192858641345
p13,2020-12-21,4763.64199915759
p13,2020-12-22,4440.400608186563
p13,2020-12-23,4367.649244691098
p13,2020-12-24,5063.479540022617
p13,2020-12-25,3498.250716763755
p13,2020-12-26,4951.827753387305
p13,2020-12-27,4858.896561587774
p13,2020-12-28,4848.619274882129
p13,2020-12-29,4525.377883917119
p13,2020-12-30,4452.626520419517
p13,2020-12-31,5148.456815752459
p13,2021-01-01,3583.2279924894256
p13,2021-01-02,5036.805029113488
p13,2021-01-03,4943.873837314506
p13,2021-01-04,4933.596550606668
p13,2021-01-05,4610.355159640291
p13,2021-01-06,4537.603796140726
p13,2021-01-07,5233.434091476761
p13,2021-01-08,3668.2052682152566
p13,2021-01-09,5121.782304839669
p13,2021-01-10,5028.851113037595
p13,2021-01-11,5018.573826334135
p13,2021-01-12,4695.332435363462
p13,2021-01-13,4622.5810718691455
p13,2021-01-14,5318.411367202577
p13,2021-01-15,3753.1825439410877
p13,2021-01-16,5206.7595805676565
p13,2021-01-17,5113.828388767417
p13,2021-01-18,5103.551102062439
p13,2021-01-19,4780.309711094018
p13,2021-01-20,4707.558347594675
p13,2021-01-21,5403.388642928393
p13,2021-01-22,3838.159819667652
p13,2021-01-23,5291.736856292034
p13,2021-01-24,5198.805664491058
p13,2021-01-25,5188.528377786977
p13,2021-01-26,4865.286986817189
p13,2021-01-27,4792.535623321663
p13,2021-01-28,5488.365918654208
p13,2021-01-29,3923.1370953933197
p13,2021-01-30,5376.71413202002
p13,2021-01-31,5283.782940217788
p13,2021-02-01,5273.505653511516
p13,2021-02-02,4950.2642625435265
p13,2021-02-03,4877.512899044304
p13,2021-02-04,5573.343194378511
p13,2021-02-05,4008.1143711193145
p13,2021-02-06,5461.6914077443425
p13,2021-02-07,5368.760215943969
p13,2021-02-08,5358.482929236054
p13,2021-02-09,5035.241538270389
p13,2021-02-10,4962.490174772722
p13,2021-02-11,5658.32047010584
p13,2021-02-12,4093.091646844985
p13,2021-02-13,5546.668683470525
p13,2021-02-14,5453.737491670701
p13,2021-02-15,5443.460204964358
p13,2021-02-16,5120.218813997254
p13,2021-02-17,5047.46745050114
p13,2021-02-18,5743.297745832654
p13,2021-02-19,4178.068922570816
p13,2021-02-20,5631.645959196707
p13,2021-02-21,5538.71476739434
p13,2021-02-22,5528.437480685132
p13,2021-02-23,5205.196089719899
p13,2021-02-24,5132.444726223782
p13,2021-02-25,5828.27502155847
p13,2021-02-26,4263.046198296648
p13,2021-02-27,5716.6232349228885
p13,2021-02-28,5623.6920431241615
p13,2021-03-01,5613.414756416364
p13,2021-03-02,5290.173365446762
p13,2021-03-03,5217.422001952199
p13,2021-03-04,5913.252297282773
p13,2021-03-05,4348.023474023211
p13,2021-03-06,5801.600510647212
p13,2021-03-07,5708.669318847803
p13,2021-03-08,5698.392032140903
p13,2021-03-09,5375.150641173625
p13,2021-03-10,5302.3992776777295
p13,2021-03-11,5998.229573010102
p13,2021-03-12,4433.00074974888
p13,2021-03-13,5886.577786371587
p13,2021-03-14,5793.646594571442
p13,2021-03-15,5783.369307865441
p13,2021-03-16,5460.127916900489
p13,2021-03-17,5387.376553401829
p13,2021-03-18,6083.206848734404
p13,2021-03-19,4517.978025474711
p13,2021-03-20,5971.555062099575
p14,2020-04-01,499.5152704890972
p14,2020-04-02,588.3596079122839
p14,2020-04-03,860.12436642562
p14,2020-04-04,663.4514629097491
p14,2020-04-05,718.1191706434756
p14,2020-04-06,510.11426659821313
p14,2020-04-07,672.3161405794531
p14,2020-04-08,512.1129719601549
p14,2020-04-09,600.9573093831583
p14,2020-04-10,872.7220678973438
p14,2020-04-11,676.0491643808037
p14,2020-04-12,730.7168721143171
p14,2020-04-13,522.7119680688904
p14,2020-04-14,684.9138420501768
p14,2020-04-15,524.7106734312125
p14,2020-04-16,613.5550108532658
p14,2020-04-17,885.3197693678588
p14,2020-04-18,688.6468658511866
p14,2020-04-19,743.3145735851566
p14,2020-04-20,535.309669539902
p14,2020-04-21,697.5115435211519
p14,2020-04-22,537.3083749015178
p14,2020-04-23,626.1527123241402
p14,2020-04-24,897.917470838374
p14,2020-04-25,701.2445673222412
p14,2020-04-26,755.912275055997
p14,2020-04-27,547.9073710107543
p14,2020-04-28,710.1092449924784
p14,2020-04-29,549.9060763733278
p14,2020-04-30,638.7504137957675
p14,2020-05-01,910.5151723096827
p14,2020-05-02,713.8422687935732
p14,2020-05-03,768.5099765268376
p14,2020-05-04,560.5050724817659
p14,2020-05-05,722.7069464625991
p14,2020-05-06,562.5037778436331
p14,2020-05-07,651.3481152666418
p14,2020-05-08,923.112873780198
p14,2020-05-09,726.4399702646277
p14,2020-05-10,781.107677997678
p14,2020-05-11,573.1027739524434
p14,2020-05-12,735.3046479339257
p14,2020-05-13,575.1014793148017
p14,2020-05-14,663.9458167375163
p14,2020-05-15,935.7105752513176
p14,2020-05-16,739.0376717350107
p14,2020-05-17,793.7053794685175
p14,2020-05-18,585.7004754236298
p14,2020-05-19,747.9023494052523
p14,2020-05-20,587.6991807858594
p14,2020-05-21,676.5435182083907
p14,2020-05-22,948.3082767224369
p14,2020-05-23,751.6353732060653
p14,2020-05-24,806.303080939723
p14,2020-05-25,598.2981768943071
p14,2020-05-26,760.5000508759758
p14,2020-05-27,600.2968822569171
p14,2020-05-28,689.1412196792511
p14,2020-05-29,960.9059781931412
p14,2020-05-30,764.2330746771199
p14,2020-05-31,818.9007824105636
p14,2020-06-01,610.8958783653185
p14,2020-06-02,773.0977523466994
p14,2020-06-03,612.8945837272222
p14,2020-06-04,701.7389211493725
p14,2020-06-05,973.5036796636566
p14,2020-06-06,776.8307761475029
p14,2020-06-07,831.498483881404
p14,2020-06-08,623.49357983633
p14,2020-06-09,785.6954538176744
p14,2020-06-10,625.4922851990324
p14,2020-06-11,714.3366226209997
p14,2020-06-12,986.101381134776
p14,2020-06-13,789.4284776185574
p14,2020-06-14,844.0961853526086
p14,2020-06-15,636.0912813073414
p14,2020-06-16,798.2931552890011
p14,2020-06-17,638.0899866693377
p14,2020-06-18,726.9343240918743
p14,2020-06-19,998.6990826058953
p14,2020-06-20,802.0261790898893
p14,2020-06-21,856.6938868234502
p14,2020-06-22,648.6889827780188
p14,2020-06-23,810.8908567591219
p14,2020-06-24,650.6876881396429
p14,2020-06-25,739.5320255619818
p14,2020-06-26,1011.2967840770148
p14,2020-06-27,814.623880560608
p14,2020-06-28,869.2915882942897
p14,2020-06-29,661.2866842490304
p14,2020-06-30,823.4885582304485
p14,2020-07-01,663.2853896108115
p14,2020-07-02,752.1297270328562
p14,2020-07-03,1023.89448554753
p14,2020-07-04,827.2215820313268
p14,2020-07-05,881.8892897651292
p14,2020-07-06,673.8843857198827
p14,2020-07-07,836.0862597011719
p14,2020-07-08,675.8830910818692
p14,2020-07-09,764.7274285044834
p14,2020-07-10,1036.4921870192536
p14,2020-07-11,839.8192835023815
p14,2020-07-12,894.4869912359704
p14,2020-07-13,686.4820871908943
p14,2020-07-14,848.6839611718956
p14,2020-07-15,688.4807925529268
p14,2020-07-16,777.3251299761107
p14,2020-07-17,1049.089888489354
p14,2020-07-18,852.4169849737132
p14,2020-07-19,907.08469270681
p14,2020-07-20,699.0797886615717
p14,2020-07-21,861.2816626426193
p14,2020-07-22,701.0784940233433
p14,2020-07-23,789.9228314462322
p14,2020-07-24,1061.6875899604734
p14,2020-07-25,865.0146864444321
p14,2020-07-26,919.6823941776505
p14,2020-07-27,711.6774901329171
p14,2020-07-28,873.8793641141973
p14,2020-07-29,713.6761954951533
p14,2020-07-30,802.5205329178596
p14,2020-07-31,1074.285291431593
p14,2020-08-01,877.6123879151509
p14,2020-08-02,932.2800956488551
p14,2020-08-03,724.2751916035946
p14,2020-08-04,886.477065584921
p14,2020-08-05,726.2738969654584
p14,2020-08-06,815.1182343887338
p14,2020-08-07,1086.8829929027122
p14,2020-08-08,890.2100893862055
p14,2020-08-09,944.8777971196965
p14,2020-08-10,736.872893074272
p14,2020-08-11,899.0747670556447
p14,2020-08-12,738.8715984365161
p14,2020-08-13,827.7159358588414
p14,2020-08-14,1099.4806943728126
p14,2020-08-15,902.8077908565883
p14,2020-08-16,957.4754985905361
p14,2020-08-17,749.4705945456175
p14,2020-08-18,911.6724685266196
p14,2020-08-19,751.4692999075738
p14,2020-08-20,840.3136373297158
p14,2020-08-21,1112.0783958433278
p14,2020-08-22,915.4054923276431
p14,2020-08-23,970.0732000613764
p14,2020-08-24,762.0682960161357
p14,2020-08-25,924.2701699979461
p14,2020-08-26,764.0670013786315
p14,2020-08-27,852.9113388013432
p14,2020-08-28,1124.6760973150513
p14,2020-08-29,928.0031937989747
p14,2020-08-30,982.6709015322169
p14,2020-08-31,774.6659974871473
p14,2020-09-01,936.8678714680669
p14,2020-09-02,776.6647028489367
p14,2020-09-03,865.5090402714648
